Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum
89,22,O,7,"[' ', 'O', ' ', ' ', 'X', ' ', 'X', 'O', 'O']",0.0,0.0
89,22,O,3,"['X', 'O', ' ', 'O', 'X', ' ', 'X', 'O', 'O']",-1.0,-1.0
89,22,O,2,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,-1.0
89,23,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,23,X,8,"[' ', 'X', ' ', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,23,X,7,"[' ', 'X', ' ', 'O', ' ', 'O', ' ', 'X', 'X']",0.0,0.0
89,23,X,6,"['O', 'X', ' ', 'O', ' ', 'O', 'X', 'X', 'X']",0.0,0.0
89,24,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,24,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,24,O,2,"[' ', 'O', 'O', 'X', 'X', ' ', ' ', ' ', 'O']",1.0,1.0
89,24,O,5,"[' ', 'O', 'O', 'X', 'X', 'O', ' ', 'X', 'O']",0.0,1.0
89,25,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,25,X,5,"[' ', 'X', ' ', ' ', ' ', 'X', ' ', ' ', 'O']",0.0,0.0
89,25,X,6,"['O', 'X', ' ', ' ', ' ', 'X', 'X', ' ', 'O']",1.0,1.0
89,25,X,2,"['O', 'X', 'X', 'O', ' ', 'X', 'X', ' ', 'O']",0.0,1.0
89,26,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,26,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
89,26,O,2,"[' ', 'O', 'O', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,0.0
89,26,O,5,"[' ', 'O', 'O', ' ', 'X', 'O', 'X', 'X', 'O']",0.0,0.0
89,27,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,27,X,6,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,1.0
89,27,X,0,"['X', 'X', 'O', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,1.0
89,27,X,8,"['X', 'X', 'O', ' ', 'O', 'O', 'X', ' ', 'X']",0.0,1.0
89,28,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,28,O,2,"[' ', 'O', 'O', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,28,O,0,"['O', 'O', 'O', ' ', ' ', ' ', 'X', ' ', 'X']",1.0,1.0
89,29,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,29,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,29,X,0,"['X', 'X', ' ', 'O', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,29,X,2,"['X', 'X', 'X', 'O', 'X', ' ', ' ', 'O', 'O']",1.0,1.0
89,30,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,30,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,1.0
89,30,O,6,"[' ', 'O', ' ', ' ', 'X', 'X', 'O', ' ', 'O']",0.0,1.0
89,31,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,31,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,31,X,7,"['O', 'X', ' ', 'O', ' ', ' ', ' ', 'X', 'X']",0.0,0.0
89,31,X,4,"['O', 'X', 'O', 'O', 'X', ' ', ' ', 'X', 'X']",0.0,0.0
89,32,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,32,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
89,32,O,3,"[' ', 'O', 'X', 'O', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
89,32,O,6,"['X', 'O', 'X', 'O', ' ', ' ', 'O', 'O', 'X']",0.0,0.0
89,33,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,33,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0
89,33,X,0,"['X', 'X', ' ', ' ', 'O', ' ', 'O', ' ', 'X']",0.0,0.0
89,33,X,2,"['X', 'X', 'X', 'O', 'O', ' ', 'O', ' ', 'X']",0.0,0.0
89,34,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,34,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
89,34,O,7,"[' ', 'O', ' ', 'O', 'X', ' ', 'X', 'O', ' ']",0.0,0.0
89,35,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,35,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,1.0
89,35,X,2,"['O', 'X', 'X', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,1.0
89,35,X,7,"['O', 'X', 'X', 'O', 'X', 'O', ' ', 'X', ' ']",-1.0,0.0
89,36,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,36,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
89,36,O,0,"['O', 'O', ' ', 'X', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
89,36,O,7,"['O', 'O', 'X', 'X', ' ', 'X', 'O', 'O', ' ']",0.0,0.0
89,37,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0
89,37,X,0,"['X', ' ', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,37,X,3,"['X', ' ', ' ', 'X', 'O', 'X', ' ', 'O', ' ']",0.0,0.0
89,38,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,38,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,38,O,2,"['O', 'O', 'O', 'X', 'X', ' ', ' ', ' ', ' ']",1.0,1.0
89,39,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,39,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0
89,39,X,7,"['O', 'X', ' ', ' ', ' ', ' ', 'O', 'X', 'X']",0.0,0.0
89,39,X,3,"['O', 'X', ' ', 'X', ' ', 'O', 'O', 'X', 'X']",0.0,0.0
89,39,X,2,"['O', 'X', 'X', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,0.0
89,40,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,40,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
89,40,O,0,"['O', 'O', 'X', ' ', ' ', ' ', ' ', 'X', 'O']",1.0,1.0
89,40,O,6,"['O', 'O', 'X', ' ', ' ', 'X', 'O', 'X', 'O']",0.0,1.0
89,40,O,4,"['O', 'O', 'X', 'X', 'O', 'X', 'O', 'X', 'O']",0.0,1.0
89,41,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,41,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",1.0,1.0
89,41,X,3,"[' ', 'X', ' ', 'X', 'X', ' ', ' ', 'O', 'O']",0.0,1.0
89,41,X,5,"[' ', 'X', 'O', 'X', 'X', 'X', ' ', 'O', 'O']",1.0,2.0
89,42,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,42,O,6,"['X', 'O', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
89,42,O,8,"['X', 'O', ' ', ' ', 'X', ' ', 'O', ' ', 'O']",0.0,0.0
89,42,O,2,"['X', 'O', 'O', ' ', 'X', ' ', 'O', 'X', 'O']",0.0,0.0
89,42,O,3,"['X', 'O', 'O', 'O', 'X', 'X', 'O', 'X', 'O']",0.0,0.0
89,43,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,43,X,4,"[' ', 'X', 'O', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
89,43,X,0,"['X', 'X', 'O', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
89,43,X,8,"['X', 'X', 'O', 'O', 'X', 'O', ' ', ' ', 'X']",0.0,0.0
89,44,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,44,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,44,O,4,"['O', 'O', 'X', 'X', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
89,44,O,8,"['O', 'O', 'X', 'X', 'O', ' ', ' ', 'X', 'O']",0.0,0.0
89,45,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,45,X,8,"[' ', 'X', ' ', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,45,X,7,"[' ', 'X', ' ', 'O', ' ', ' ', 'O', 'X', 'X']",0.0,0.0
89,45,X,2,"[' ', 'X', 'X', 'O', 'O', ' ', 'O', 'X', 'X']",0.0,0.0
89,46,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,46,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,46,O,6,"['X', 'O', ' ', ' ', 'X', ' ', 'O', ' ', 'O']",0.0,0.0
89,46,O,2,"['X', 'O', 'O', ' ', 'X', ' ', 'O', 'X', 'O']",0.0,0.0
89,46,O,3,"['X', 'O', 'O', 'O', 'X', 'X', 'O', 'X', 'O']",0.0,0.0
89,47,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,47,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",1.0,1.0
89,47,X,0,"['X', 'X', ' ', 'O', 'X', ' ', ' ', ' ', 'O']",0.0,1.0
89,47,X,7,"['X', 'X', ' ', 'O', 'X', 'O', ' ', 'X', 'O']",0.0,1.0
89,48,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,48,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
89,48,O,2,"[' ', 'O', 'O', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
89,48,O,0,"['O', 'O', 'O', 'X', ' ', 'X', ' ', 'X', 'O']",0.0,0.0
89,49,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,49,X,6,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
89,49,X,8,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', 'O', 'X']",0.0,0.0
89,49,X,0,"['X', 'X', 'O', ' ', ' ', 'O', 'X', 'O', 'X']",1.0,1.0
89,49,X,4,"['X', 'X', 'O', 'O', 'X', 'O', 'X', 'O', 'X']",0.0,1.0
89,50,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,50,O,4,"['X', 'O', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
89,50,O,8,"['X', 'O', ' ', 'X', 'O', ' ', ' ', ' ', 'O']",0.0,0.0
89,51,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,51,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,51,X,8,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', 'O', 'X']",1.0,1.0
89,51,X,0,"['X', 'X', ' ', 'O', 'O', 'X', ' ', 'O', 'X']",0.0,1.0
89,51,X,6,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'O', 'X']",0.0,1.0
89,52,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,52,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
89,52,O,7,"[' ', 'O', ' ', ' ', 'X', 'X', 'O', 'O', ' ']",1.0,1.0
89,52,O,8,"['X', 'O', ' ', ' ', 'X', 'X', 'O', 'O', 'O']",-1.0,0.0
89,53,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,53,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,1.0
89,53,X,8,"['O', 'X', ' ', ' ', 'O', 'X', ' ', ' ', 'X']",0.0,1.0
89,53,X,7,"['O', 'X', ' ', ' ', 'O', 'X', 'O', 'X', 'X']",0.0,1.0
89,54,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,54,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
89,54,O,5,"[' ', 'O', 'X', ' ', ' ', 'O', 'X', 'O', ' ']",0.0,0.0
89,55,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,55,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
89,55,X,2,"[' ', 'X', 'X', ' ', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
89,55,X,3,"[' ', 'X', 'X', 'X', 'O', 'O', ' ', 'O', 'X']",1.0,1.0
89,55,X,0,"['X', 'X', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,1.0
89,56,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,56,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
89,56,O,7,"['X', 'O', ' ', 'O', ' ', ' ', 'X', 'O', ' ']",0.0,0.0
89,56,O,5,"['X', 'O', ' ', 'O', 'X', 'O', 'X', 'O', ' ']",0.0,0.0
89,57,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,57,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,57,X,3,"[' ', 'X', ' ', 'X', 'X', ' ', ' ', 'O', 'O']",0.0,0.0
89,57,X,5,"['O', 'X', ' ', 'X', 'X', 'X', ' ', 'O', 'O']",0.0,0.0
89,58,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,58,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,1.0
89,58,O,8,"['O', 'O', ' ', 'X', ' ', ' ', 'X', ' ', 'O']",0.0,1.0
89,58,O,2,"['O', 'O', 'O', 'X', ' ', 'X', 'X', ' ', 'O']",0.0,1.0
89,59,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,59,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
89,59,X,8,"[' ', 'X', ' ', ' ', 'X', 'O', 'O', ' ', 'X']",0.0,0.0
89,59,X,2,"['O', 'X', 'X', ' ', 'X', 'O', 'O', ' ', 'X']",0.0,0.0
89,60,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,60,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
89,60,O,4,"['X', 'O', 'X', ' ', 'O', ' ', ' ', 'O', ' ']",1.0,1.0
89,61,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,61,X,6,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
89,61,X,0,"['X', 'X', ' ', 'O', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
89,61,X,8,"['X', 'X', ' ', 'O', ' ', 'O', 'X', 'O', 'X']",0.0,0.0
89,62,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,62,O,6,"['X', 'O', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",1.0,1.0
89,62,O,8,"['X', 'O', ' ', ' ', 'X', ' ', 'O', ' ', 'O']",0.0,1.0
89,62,O,2,"['X', 'O', 'O', ' ', 'X', 'X', 'O', ' ', 'O']",0.0,1.0
89,62,O,3,"['X', 'O', 'O', 'O', 'X', 'X', 'O', 'X', 'O']",0.0,1.0
89,63,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,63,X,8,"[' ', 'X', ' ', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,63,X,4,"[' ', 'X', ' ', 'O', 'X', ' ', ' ', 'O', 'X']",0.0,0.0
89,63,X,5,"['O', 'X', ' ', 'O', 'X', 'X', ' ', 'O', 'X']",1.0,1.0
89,63,X,6,"['O', 'X', 'O', 'O', 'X', 'X', 'X', 'O', 'X']",0.0,1.0
89,64,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,64,O,2,"[' ', 'O', 'O', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,1.0
89,64,O,3,"[' ', 'O', 'O', 'O', ' ', 'X', ' ', ' ', 'X']",1.0,2.0
89,64,O,7,"[' ', 'O', 'O', 'O', 'X', 'X', ' ', 'O', 'X']",0.0,2.0
89,64,O,0,"['O', 'O', 'O', 'O', 'X', 'X', 'X', 'O', 'X']",0.0,2.0
89,65,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,65,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,65,X,3,"[' ', 'X', ' ', 'X', 'X', 'O', ' ', ' ', 'O']",0.0,0.0
89,65,X,7,"['O', 'X', ' ', 'X', 'X', 'O', ' ', 'X', 'O']",0.0,0.0
89,66,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,66,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
89,66,O,5,"[' ', 'O', 'X', ' ', 'X', 'O', ' ', 'O', ' ']",0.0,0.0
89,67,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,67,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,67,X,2,"['O', 'X', 'X', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,67,X,3,"['O', 'X', 'X', 'X', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
89,68,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,68,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,68,O,2,"[' ', 'O', 'O', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0
89,68,O,3,"[' ', 'O', 'O', 'O', 'X', 'X', 'X', ' ', 'O']",1.0,1.0
89,68,O,7,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",1.0,2.0
89,69,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,69,X,4,"[' ', 'X', 'O', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
89,69,X,8,"[' ', 'X', 'O', ' ', 'X', ' ', 'O', ' ', 'X']",1.0,1.0
89,69,X,3,"[' ', 'X', 'O', 'X', 'X', 'O', 'O', ' ', 'X']",0.0,1.0
89,69,X,7,"['O', 'X', 'O', 'X', 'X', 'O', 'O', 'X', 'X']",0.0,1.0
89,70,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,70,O,5,"['X', 'O', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0
89,70,O,2,"['X', 'O', 'O', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0
89,70,O,3,"['X', 'O', 'O', 'O', ' ', 'O', 'X', 'X', ' ']",0.0,0.0
89,70,O,8,"['X', 'O', 'O', 'O', 'X', 'O', 'X', 'X', 'O']",1.0,1.0
89,71,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,71,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
89,71,X,6,"['O', 'X', ' ', ' ', 'X', 'O', 'X', ' ', ' ']",1.0,1.0
89,71,X,8,"['O', 'X', ' ', ' ', 'X', 'O', 'X', 'O', 'X']",0.0,1.0
89,71,X,2,"['O', 'X', 'X', 'O', 'X', 'O', 'X', 'O', 'X']",0.0,1.0
89,72,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,72,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,72,O,8,"['O', 'O', ' ', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
89,72,O,4,"['O', 'O', 'X', 'X', 'O', ' ', ' ', 'X', 'O']",0.0,0.0
89,73,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,73,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,73,X,3,"[' ', 'X', ' ', 'X', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
89,73,X,2,"['O', 'X', 'X', 'X', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
89,73,X,8,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'X']",0.0,0.0
89,74,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,74,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",1.0,1.0
89,74,O,3,"[' ', 'O', 'X', 'O', 'X', ' ', ' ', ' ', 'O']",0.0,1.0
89,74,O,7,"[' ', 'O', 'X', 'O', 'X', 'X', ' ', 'O', 'O']",1.0,2.0
89,75,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,75,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,1.0
89,75,X,3,"[' ', 'X', 'O', 'X', 'O', 'X', ' ', ' ', ' ']",0.0,1.0
89,75,X,0,"['X', 'X', 'O', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,1.0
89,75,X,6,"['X', 'X', 'O', 'X', 'O', 'X', 'X', 'O', 'O']",0.0,1.0
89,76,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,76,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
89,76,O,7,"[' ', 'O', 'X', ' ', ' ', 'X', 'O', 'O', ' ']",1.0,1.0
89,77,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,77,X,6,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
89,77,X,7,"[' ', 'X', ' ', 'O', ' ', 'O', 'X', 'X', ' ']",1.0,1.0
89,77,X,8,"[' ', 'X', 'O', 'O', ' ', 'O', 'X', 'X', 'X']",0.0,1.0
89,78,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,78,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
89,78,O,2,"[' ', 'O', 'O', 'O', ' ', 'X', 'X', ' ', ' ']",0.0,0.0
89,78,O,7,"[' ', 'O', 'O', 'O', ' ', 'X', 'X', 'O', 'X']",0.0,0.0
89,78,O,0,"['O', 'O', 'O', 'O', 'X', 'X', 'X', 'O', 'X']",0.0,0.0
89,79,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,79,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0
89,79,X,4,"[' ', 'X', ' ', 'O', 'X', ' ', 'O', ' ', 'X']",0.0,0.0
89,79,X,7,"[' ', 'X', ' ', 'O', 'X', 'O', 'O', 'X', 'X']",1.0,1.0
89,80,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,80,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,80,O,2,"['O', 'O', 'O', 'X', ' ', ' ', ' ', ' ', 'X']",1.0,1.0
89,81,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,81,X,2,"[' ', 'X', 'X', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
89,81,X,0,"['X', 'X', 'X', 'O', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
89,82,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,82,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
89,82,O,4,"['X', 'O', 'X', ' ', 'O', ' ', ' ', 'O', ' ']",0.0,0.0
89,83,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,83,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
89,83,X,3,"[' ', 'X', ' ', 'X', 'X', 'O', ' ', ' ', 'O']",1.0,1.0
89,83,X,0,"['X', 'X', ' ', 'X', 'X', 'O', 'O', ' ', 'O']",0.0,1.0
89,84,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,84,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,84,O,2,"[' ', 'O', 'O', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,0.0
89,84,O,5,"['X', 'O', 'O', ' ', 'X', 'O', ' ', 'X', 'O']",0.0,0.0
89,85,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,85,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,85,X,4,"['O', 'X', 'O', ' ', 'X', ' ', ' ', ' ', 'X']",0.0,0.0
89,85,X,7,"['O', 'X', 'O', ' ', 'X', ' ', 'O', 'X', 'X']",0.0,0.0
89,86,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
