Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum,LLM_Fallback
2,81,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'X', 'O', 'O']",1.0,1.3,False
2,82,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,82,O,7,"['O', ' ', ' ', ' ', ' ', 'X', ' ', 'O', ' ']",0.0,0.0,False
2,82,O,1,"['O', 'O', 'X', ' ', ' ', 'X', ' ', 'O', ' ']",0.0,0.0,False
2,83,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,83,X,3,"[' ', ' ', ' ', 'X', 'O', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,83,X,1,"[' ', 'X', 'O', 'X', 'O', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,83,X,7,"[' ', 'X', 'O', 'X', 'O', 'O', 'X', 'X', ' ']",0.0,0.0,False
2,84,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,84,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X', 'O']",0.0,0.0,False
2,84,O,1,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
2,84,O,4,"['X', 'O', ' ', ' ', 'O', 'X', 'O', 'X', 'O']",0.0,0.0,False
2,84,O,2,"['X', 'O', 'O', 'X', 'O', 'X', 'O', 'X', 'O']",0.0,0.0,False
2,85,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,85,X,7,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', 'X', 'X']",0.0,0.0,False
2,85,X,4,"[' ', 'O', ' ', 'O', 'X', ' ', ' ', 'X', 'X']",0.0,0.0,False
2,85,X,6,"['O', 'O', ' ', 'O', 'X', ' ', 'X', 'X', 'X']",1.0,1.0,False
2,86,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,86,O,4,"[' ', 'O', ' ', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,86,O,7,"[' ', 'O', 'X', ' ', 'O', ' ', ' ', 'O', 'X']",0.3,0.3,False
2,87,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,87,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O', 'X']",0.0,0.0,False
2,87,X,2,"[' ', ' ', 'X', ' ', ' ', 'O', 'X', 'O', 'X']",0.0,0.0,False
2,87,X,4,"['O', ' ', 'X', ' ', 'X', 'O', 'X', 'O', 'X']",-1.0,-1.0,False
2,88,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,88,O,4,"[' ', ' ', ' ', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0,False
2,88,O,1,"['X', 'O', ' ', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0,False
2,88,O,3,"['X', 'O', ' ', 'O', 'O', 'X', 'O', ' ', 'X']",0.0,0.0,False
2,89,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,89,X,4,"[' ', ' ', ' ', ' ', 'X', 'O', 'X', ' ', ' ']",0.0,0.0,False
2,89,X,2,"[' ', ' ', 'X', 'O', 'X', 'O', 'X', ' ', ' ']",0.0,0.0,False
2,90,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,90,O,3,"[' ', ' ', 'X', 'O', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,90,O,7,"['X', ' ', 'X', 'O', ' ', ' ', ' ', 'O', 'O']",0.3,0.3,False
2,90,O,5,"['X', ' ', 'X', 'O', ' ', 'O', 'X', 'O', 'O']",0.0,0.3,False
2,91,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,91,X,7,"['X', ' ', ' ', ' ', ' ', 'O', ' ', 'X', ' ']",0.0,0.0,False
2,91,X,4,"['X', ' ', ' ', ' ', 'X', 'O', 'O', 'X', ' ']",0.0,0.0,False
2,91,X,3,"['X', ' ', 'O', 'X', 'X', 'O', 'O', 'X', ' ']",0.0,0.0,False
2,91,X,8,"['X', 'O', 'O', 'X', 'X', 'O', 'O', 'X', 'X']",1.0,1.0,False
2,92,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,92,O,1,"['X', 'O', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,92,O,7,"['X', 'O', 'X', ' ', ' ', ' ', 'O', 'O', ' ']",0.0,0.0,False
2,92,O,4,"['X', 'O', 'X', 'X', 'O', ' ', 'O', 'O', ' ']",0.0,0.0,False
2,93,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,93,X,8,"[' ', ' ', ' ', 'X', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,93,X,5,"['O', ' ', ' ', 'X', 'O', 'X', ' ', ' ', 'X']",0.0,0.0,False
2,93,X,7,"['O', ' ', 'O', 'X', 'O', 'X', ' ', 'X', 'X']",0.0,0.0,False
2,94,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,94,O,1,"[' ', 'O', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,94,O,6,"[' ', 'O', ' ', 'X', ' ', 'O', 'O', ' ', 'X']",0.3,0.3,False
2,94,O,7,"[' ', 'O', ' ', 'X', 'X', 'O', 'O', 'O', 'X']",0.0,0.3,False
2,95,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,95,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', 'X', ' ', 'O']",0.0,0.0,False
2,95,X,5,"[' ', ' ', 'X', ' ', ' ', 'X', 'X', 'O', 'O']",0.3,0.3,False
2,95,X,1,"[' ', 'X', 'X', 'O', ' ', 'X', 'X', 'O', 'O']",0.0,0.3,False
2,95,X,4,"['O', 'X', 'X', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,0.3,False
2,96,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,96,O,2,"[' ', ' ', 'O', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,96,O,5,"[' ', ' ', 'O', 'X', ' ', 'O', ' ', 'O', 'X']",0.3,0.3,False
2,96,O,4,"['X', ' ', 'O', 'X', 'O', 'O', ' ', 'O', 'X']",-1.0,-0.7,False
2,96,O,6,"['X', 'X', 'O', 'X', 'O', 'O', 'O', 'O', 'X']",0.0,-0.7,False
2,97,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,97,X,0,"['X', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,97,X,3,"['X', 'X', ' ', 'X', ' ', ' ', 'O', ' ', 'O']",1.0,1.0,False
2,97,X,7,"['X', 'X', 'O', 'X', ' ', ' ', 'O', 'X', 'O']",0.0,1.0,False
2,98,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,98,O,2,"[' ', ' ', 'O', 'O', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,98,O,0,"['O', ' ', 'O', 'O', 'X', 'X', ' ', ' ', ' ']",0.3,0.3,False
2,98,O,1,"['O', 'O', 'O', 'O', 'X', 'X', 'X', ' ', ' ']",1.0,1.3,False
2,99,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,99,X,6,"[' ', ' ', ' ', 'O', ' ', ' ', 'X', 'X', ' ']",0.0,0.0,False
2,99,X,2,"[' ', 'O', 'X', 'O', ' ', ' ', 'X', 'X', ' ']",0.0,0.0,False
2,99,X,4,"[' ', 'O', 'X', 'O', 'X', 'O', 'X', 'X', ' ']",0.3,0.3,False
2,100,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,100,O,6,"[' ', ' ', ' ', ' ', 'X', 'O', 'O', ' ', ' ']",0.0,0.0,False
2,100,O,7,"[' ', ' ', ' ', 'X', 'X', 'O', 'O', 'O', ' ']",0.3,0.3,False
2,100,O,1,"[' ', 'O', 'X', 'X', 'X', 'O', 'O', 'O', ' ']",-1.0,-0.7,False
2,100,O,0,"['O', 'O', 'X', 'X', 'X', 'O', 'O', 'O', 'X']",0.0,-0.7,False
